#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:48:52.270
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V)
-0.005046315789473684,-0.2937136378234949
-0.005045065789473685,-0.3006802800229968
-0.005043815789473684,-0.3053247081560035
-0.005042565789473684,-0.310964370888939
-0.005041315789473685,-0.3169357784885121
-0.005040065789473684,-0.3232389309547311
-0.005038815789473685,-0.3302055731542363
-0.005037565789473684,-0.3351817461538828
-0.005036315789473685,-0.3401579191535271
-0.005035065789473684,-0.3457975818864621
-0.005033815789473685,-0.3517689894860353
-0.005032565789473684,-0.3570769073523277
-0.005031315789473684,-0.3627165700852623
-0.005030065789473685,-0.3666975084849777
-0.005028815789473684,-0.3706784468846949
-0.005027565789473685,-0.3756546198843415
-0.005026315789473684,-0.3812942826172742
-0.005025065789473685,-0.3859387107502756
-0.005023815789473684,-0.3895879042833518
-0.005022565789473684,-0.3929053529497845
-0.005021315789473684,-0.396554546482857
-0.005020065789473684,-0.4015307194825048
-0.005018815789473685,-0.4045164232822915
-0.005017565789473684,-0.4075021270820794
-0.005016315789473685,-0.4121465552150829
-0.005015065789473684,-0.4141370244149415
-0.005013815789473685,-0.417454473081371
-0.005012565789473684,-0.4201084320145174
-0.005011315789473684,-0.422762390947663
-0.005010065789473685,-0.4247528601475208
-0.005008815789473684,-0.4280703088139531
-0.005007565789473685,-0.4310560126137398
-0.005006315789473684,-0.4337099715468846
-0.005005065789473685,-0.4357004407467432
-0.005003815789473684,-0.4370274202133156
-0.005002565789473685,-0.4393496342798163
-0.005001315789473684,-0.4403448688797467
-0.005000065789473684,-0.4443258072794642
-0.004998815789473685,-0.4449892970127501
-0.004997565789473684,-0.4453210418793932
-0.004996315789473685,-0.4459845316126794
-0.004995065789473684,-0.4466480213459657
-0.004993815789473685,-0.4489702354124663
-0.004992565789473684,-0.4506289597456828
-0.004991315789473685,-0.449965470012397
-0.004990065789473684,-0.4512924494789691
-0.004988815789473684,-0.4516241943456125
-0.004987565789473685,-0.4522876840788984
-0.004986315789473684,-0.4529511738121846
